"OS_TOID","EASTING","NORTHING","LATITUDE","LONGITUDE","OA","LSOA","MSOA","WARD_CODE","WARD","ADMINISTRATIVE_AREA","KWH","PEAK_KW","DECS","EPCS","RESI_COUNT","NONRESI_COUNT","DEMAND_ESTIMATION_METHOD"
"osgb1000005892178",532631,181083,51.513114,-0.090036,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",178830,110.593329,1,0,0,1,"DEC data"
"osgb1000005892179",532622,181215,51.5143024,-0.090116,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",235851.123147569,87.1009063720703,0,1,2,2,"Building geometry prediction"
"osgb1000005892180",532646,181211,51.5142608,-0.0897718,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",362596.588172812,122.171859741211,0,0,0,2,"Building geometry prediction"
"osgb1000005892183",532726.13,181204.42,51.5141829,-0.0886202,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",4716264,2362.5218232,1,0,0,4,"DEC data"
"osgb1000005892184",532711,181273,51.5148027,-0.0888123,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",187686.588665762,73.7735977172852,0,0,0,1,"Building geometry prediction"
"osgb1000005892185",532691,181276,51.5148344,-0.0890992,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",188646.284559455,74.0391464233398,0,0,0,1,"Building geometry prediction"
"osgb1000005892186",532675,181279,51.5148651,-0.0893285,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",170946.489656876,69.1415481567383,0,0,0,1,"Building geometry prediction"
"osgb1000005892187",532729,181268,51.5147535,-0.0885549,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",109463.629300425,59.3354530334473,0,11,11,0,"Building geometry prediction"
"osgb1000005892192",532744,181251,51.5145973,-0.0883453,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",14133.4813483504,25.7507877349854,0,1,0,1,"Building geometry prediction"
"osgb1000005892193",532800,181248,51.5145571,-0.0875398,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",704022.695220093,216.645767211914,0,1,0,2,"Building geometry prediction"
"osgb1000005892202",532828,181208,51.5141911,-0.0871516,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",560379.839596098,176.89924621582,0,0,0,2,"Building geometry prediction"
"osgb1000005892214",532943,181198,51.5140742,-0.0854991,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",531571.979497393,168.927993774414,0,1,0,2,"Building geometry prediction"
"osgb1000005892215",532974,181197,51.5140579,-0.0850529,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",760533.604895334,232.282562255859,0,1,2,2,"Building geometry prediction"
"osgb1000005892216",532977,181211,51.514183,-0.0850045,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",149527.326674299,63.2147827148438,0,2,0,2,"Building geometry prediction"
"osgb1000005892217",532994,181214,51.514206,-0.0847585,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",128870.351793954,57.4989166259766,0,1,0,1,"Building geometry prediction"
"osgb1000005892219",532950,181099,51.5131829,-0.0854356,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",230547.250737308,85.6333084106445,0,0,0,1,"Building geometry prediction"
"osgb1000005892220",532972,181103,51.5132137,-0.0851172,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",190182.907788376,74.4643402099609,0,0,1,2,"Building geometry prediction"
"osgb1000005892221",532983,181112,51.5132919,-0.0849554,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",149304.596178004,63.1531524658203,0,0,0,2,"Building geometry prediction"
"osgb1000005892223",532998,181116,51.5133244,-0.0847378,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",27878.345623553,29.5540447235107,0,1,0,2,"Building geometry prediction"
"osgb1000005892226",532928,181155,51.5136913,-0.0857313,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",31555.4744308379,30.5715198516846,0,0,0,1,"Building geometry prediction"
"osgb1000005892227",532917,181148,51.513631,-0.0858924,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",120875.539068059,55.2867240905762,0,0,0,1,"Building geometry prediction"
"osgb1000005892228",532924.68,181129.34,51.5134615,-0.0857888,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",185501.769947844,73.1690444946289,0,0,0,2,"Building geometry prediction"
"osgb1000005892229",532882,181159,51.5137381,-0.0863923,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",332594.068672275,113.870048522949,0,0,0,6,"Building geometry prediction"
"osgb1000005892230",532894,181160,51.5137442,-0.0862191,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",168623.688730904,68.4988174438477,0,0,0,1,"Building geometry prediction"
"osgb1000005892231",532936,181130,51.5134648,-0.0856255,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",306049.974357618,106.525199890137,0,0,0,2,"Building geometry prediction"
"osgb1000005892232",532948,181130,51.5134619,-0.0854527,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",27918.383164323,29.5651226043701,0,5,5,1,"Building geometry prediction"
"osgb1000005892234",532978.5,181134.15,51.5134921,-0.0850118,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",373092.344183873,125.076080322266,0,0,0,2,"Building geometry prediction"
"osgb1000005892236",532994.63,181142.73,51.5135654,-0.0847763,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",234008.254244126,86.5909729003906,0,0,0,2,"Building geometry prediction"
"osgb1000005892238",532922.04,181101.039999999,51.5132078,-0.0858375,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",229427.432705763,85.3234481811523,0,0,0,2,"Building geometry prediction"
"osgb1000005892239",532931,181111,51.5132952,-0.0857047,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",35244.9606119145,31.592414855957,0,1,0,1,"Building geometry prediction"
"osgb1000005892240",532951,181113,51.5133085,-0.0854159,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",73134.052403075,42.076473236084,0,1,0,2,"Building geometry prediction"
"osgb1000005892241",532962,181114,51.5133149,-0.0852571,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",20162.3541354041,27.4190006256104,0,4,4,1,"Building geometry prediction"
"osgb1000005892243",532838,181135,51.5135327,-0.0870351,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",1943171.08089727,559.522888183594,0,9,0,41,"Building geometry prediction"
"osgb1000005892244",532893,181109,51.5132861,-0.0862527,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",175158.541237957,70.3070373535156,0,0,0,2,"Building geometry prediction"
"osgb1000005892246",532868,181101,51.5132201,-0.0866158,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",135610.433042671,59.3639221191406,0,0,0,2,"Building geometry prediction"
"osgb1000005892247",532856,181093,51.5131511,-0.0867917,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",316675.431121979,109.465301513672,0,0,0,2,"Building geometry prediction"
"osgb1000005892249",532825,181082,51.5130595,-0.0872423,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",367359.587703143,123.489799499512,0,0,0,3,"Building geometry prediction"
"osgb1000005892251",532807,181058,51.512848,-0.0875106,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",1268228.87518991,372.763763427734,0,1,0,4,"Building geometry prediction"
"osgb1000005892253",532742,181098,51.5132228,-0.0884317,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",477730.36064947,154.029815673828,0,0,0,1,"Building geometry prediction"
"osgb1000005892255",532772,181102,51.5132517,-0.0879981,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",274394.274706601,97.7659454345703,0,1,0,2,"Building geometry prediction"
"osgb1000005892263",532674,181142,51.5136341,-0.0893945,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",705990.794853035,217.190353393555,0,0,0,2,"Building geometry prediction"
"osgb1000005892265",532660,181070,51.5129904,-0.0896232,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",2256777,1141.8784251,2,1,4,2,"DEC data"
"osgb1000005892272",532704,181062,51.5129082,-0.0889925,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",810115.445199584,246.002029418945,0,0,0,5,"Building geometry prediction"
"osgb1000005892273",532690,181032,51.5126419,-0.0892054,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",382167.753635296,127.587272644043,0,0,0,1,"Building geometry prediction"
"osgb1000005892274",532666,181014,51.5124857,-0.0895579,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",66808.0368857369,40.3260383605957,0,0,0,1,"Building geometry prediction"
"osgb1000005892280",532631,181029,51.5126288,-0.0900563,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",21757.7567760479,27.8604545593262,0,0,0,1,"Building geometry prediction"
"osgb1000005892281",532770,181049,51.5127759,-0.0880468,"E00166755","E01032739","E02000001","E05009296","Candlewick","CITY OF LONDON",170878.528479963,69.1227416992188,0,0,0,1,"Building geometry prediction"
"osgb1000005892290",532770,181031,51.5126141,-0.0880536,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",32105.8443597684,30.7238101959229,0,0,0,1,"Building geometry prediction"
"osgb1000005892294",532829,181053,51.5127979,-0.0871956,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",412767.042332197,136.054214477539,0,0,0,1,"Building geometry prediction"
"osgb1000005892295",532853,181034,51.5126216,-0.0868571,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",368453.272209958,123.792427062988,0,2,0,2,"Building geometry prediction"
"osgb1000005892299",532885,181083,51.5130544,-0.0863778,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",61101.4559675788,38.7470054626465,0,0,0,1,"Building geometry prediction"
"osgb1000005892302",532871,181073,51.5129678,-0.0865832,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",207850.025275582,79.352897644043,0,0,0,1,"Building geometry prediction"
"osgb1000005892304",532903,181086,51.5130771,-0.0861174,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",103358.195403417,50.4396057128906,0,0,0,1,"Building geometry prediction"
"osgb1000005892306",532899,181078,51.5130062,-0.086178,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",37449.3024040048,32.2023658752441,0,0,0,1,"Building geometry prediction"
"osgb1000005892307",532897,181074,51.5129707,-0.0862083,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",35967.2127648261,31.7922649383545,0,0,0,1,"Building geometry prediction"
"osgb1000005892309",532899,181057,51.5128174,-0.0861859,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",413274.158825492,136.194534301758,0,0,0,1,"Building geometry prediction"
"osgb1000005892311",532880,181023,51.5125164,-0.0864724,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",184128.071379534,72.7889404296875,0,0,0,1,"Building geometry prediction"
"osgb1000005892312",532894,181019,51.5124771,-0.0862722,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",167967.029623173,68.3171157836914,0,0,0,1,"Building geometry prediction"
"osgb1000005892314",532912,181084,51.513057,-0.0859885,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",38200.2068489767,32.4101448059082,0,0,0,1,"Building geometry prediction"
"osgb1000005892316",532919,181079,51.5130104,-0.0858896,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",40561.4618903598,33.0635108947754,0,0,0,2,"Building geometry prediction"
"osgb1000005892317",532927,181076,51.5129816,-0.0857755,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",25460.0504861345,28.8848934173584,0,1,0,1,"Building geometry prediction"
"osgb1000005892318",532929,181071,51.5129362,-0.0857486,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",8110.51838116534,24.0842113494873,0,1,0,2,"Building geometry prediction"
"osgb1000005892319",532913,181072,51.5129489,-0.0859786,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",14832.6126884977,25.9442405700684,0,1,0,1,"Building geometry prediction"
"osgb1000005892321",532910,181068,51.5129137,-0.0860233,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",38763.9413083156,32.5661315917969,0,1,0,1,"Building geometry prediction"
"osgb1000005892322",532923.03,181065,51.5128837,-0.0858368,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",45900.4394013347,34.540828704834,0,0,1,1,"Building geometry prediction"
"osgb1000005892327",532936,181086,51.5130693,-0.0856421,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",62004.393769089,38.9968528747559,0,1,1,2,"Building geometry prediction"
"osgb1000005892328",532963,181080,51.5130091,-0.0852555,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",59290.8300884815,38.2459983825684,0,0,0,2,"Building geometry prediction"
"osgb1000005892330",532969,181048,51.5127201,-0.0851811,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",734205.248782687,224.99739074707,0,0,0,3,"Building geometry prediction"
"osgb1000005892334",532743,181527,51.5170778,-0.0882558,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",1356099.06168392,397.077789306641,0,0,0,8,"Building geometry prediction"
"osgb1000005892335",532773,181473,51.5165855,-0.087844,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",210425.711842739,80.0655975341797,0,0,0,1,"Building geometry prediction"
"osgb1000005892345",532684,181472,51.5165974,-0.0891263,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",126156.374741239,56.7479515075684,0,1,0,1,"Building geometry prediction"
"osgb1000005892346",532681,181458,51.5164723,-0.0891748,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",240106.585806192,88.2784042358398,0,0,0,2,"Building geometry prediction"
"osgb1000005892347",532699.72,181443.119999999,51.5163342,-0.0889107,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",271787.648288181,97.044677734375,0,0,0,1,"Building geometry prediction"
"osgb1000005892348",532865.22,181435.02,51.5162225,-0.08653,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",227703.320704245,84.8463745117188,0,0,0,3,"Building geometry prediction"
"osgb1000005892349",532515,181316,51.5152351,-0.0916191,"E00000021","E01000002","E02000001","E05009290","Bassishaw","CITY OF LONDON",443601.1544111,144.586135864258,0,0,0,1,"Building geometry prediction"
"osgb1000005892363",532895,181380,51.515721,-0.0861218,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",418955.489013588,137.766586303711,0,0,0,2,"Building geometry prediction"
"osgb1000005892364",532777,181328,51.5152815,-0.087841,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",168455.229087843,68.4522094726562,0,1,0,1,"Building geometry prediction"
"osgb1000005892367",532884,181415,51.5160382,-0.0862671,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",429819.636641359,140.772735595703,0,0,0,1,"Building geometry prediction"
"osgb1000005892368",532638.4,181321.59,51.5152564,-0.0898397,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",528465.046715984,168.068283081055,0,0,0,4,"Building geometry prediction"
"osgb1000005892370",532909.97,181193.35,51.5140402,-0.0859765,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",537290.583238189,170.510345458984,0,2,0,2,"Building geometry prediction"
